Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Total Sales,Quantity,Discount,Profit,Loss Making products
220,CA-2015-169397,24-12-2022,27-12-2022,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,Profit
226,CA-2015-163055,09-08-2022,16-08-2022,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968,Profit
229,US-2015-145436,28-02-2022,04-03-2022,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,Loss
231,US-2014-156216,13-09-2021,17-09-2021,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,Loss
232,US-2017-100930,07-04-2017,12-04-2024,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,Loss
237,CA-2017-160514,12-11-2017,16-11-2024,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752,Profit
238,CA-2016-157749,04-06-2023,09-06-2023,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396,Profit
245,CA-2014-131926,01-06-2021,06-06-2021,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394,Profit
250,CA-2016-154739,10-12-2023,15-12-2023,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,Profit
251,CA-2016-145625,11-09-2023,17-09-2023,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767,Profit
253,CA-2016-146941,10-12-2023,13-12-2023,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624,Profit
255,US-2015-159982,28-11-2022,04-12-2022,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924,Loss
259,CA-2017-163139,01-12-2017,03-12-2024,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258,Profit
262,US-2017-155299,08-06-2017,12-06-2024,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,Loss
263,US-2014-106992,19-09-2021,21-09-2021,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,Loss
265,CA-2016-125318,06-06-2023,13-06-2023,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,Profit
266,CA-2015-155040,10-11-2022,15-11-2022,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156,Profit
267,CA-2017-136826,16-06-2017,20-06-2024,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,Profit
268,CA-2016-111010,22-01-2023,28-01-2023,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024,Profit
269,US-2017-145366,09-12-2017,13-12-2024,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,Loss
271,CA-2017-163979,28-12-2017,02-01-2025,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936,Profit
272,CA-2015-155334,30-07-2022,31-07-2022,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692,Profit
275,CA-2017-118136,16-09-2017,17-09-2024,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572,Profit
277,CA-2017-132976,13-10-2017,17-10-2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,Profit
281,US-2015-161991,26-09-2022,28-09-2022,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,Loss
283,CA-2015-130890,02-11-2022,06-11-2022,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,Profit
284,CA-2015-130883,26-09-2022,02-10-2022,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844,Profit
287,CA-2016-112697,18-12-2023,20-12-2023,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,Loss
299,CA-2016-142545,28-10-2023,03-11-2023,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0,15.552,Profit
304,US-2017-152380,19-11-2017,23-11-2024,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,Loss
305,CA-2015-144253,04-05-2022,09-05-2022,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864,Profit
306,CA-2014-130960,30-12-2021,04-01-2022,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536,Profit
309,CA-2017-126774,15-04-2017,17-04-2024,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049,Profit
310,CA-2016-142902,12-09-2023,14-09-2023,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948,Profit
314,CA-2014-120887,27-09-2021,03-10-2021,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422,Profit
315,CA-2014-167850,09-08-2021,16-08-2021,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298,Profit
317,CA-2014-164259,28-12-2021,30-12-2021,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,Profit
318,CA-2014-164973,04-11-2021,09-11-2021,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568,Profit
323,CA-2014-156601,19-09-2021,24-09-2021,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58,Profit
324,CA-2016-162138,23-04-2023,27-04-2023,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,Profit
326,CA-2017-153339,03-11-2017,05-11-2024,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995,Profit
327,US-2016-141544,30-08-2023,01-09-2023,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,Loss
332,US-2016-150147,25-04-2023,29-04-2023,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7,Loss
335,CA-2015-137946,01-09-2022,04-09-2022,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038,Profit
338,CA-2014-129924,12-07-2021,17-07-2021,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,Profit
340,CA-2015-128167,22-06-2022,26-06-2022,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312,Profit
341,CA-2014-122336,13-04-2021,17-04-2021,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116,Profit
345,US-2015-120712,20-12-2022,24-12-2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22,Loss
346,CA-2017-169901,15-06-2017,19-06-2024,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,Profit
347,CA-2017-134306,08-07-2017,12-07-2024,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996,Profit
350,CA-2016-129714,01-09-2023,03-09-2023,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086,Profit
355,CA-2016-138520,08-04-2023,13-04-2023,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588,Loss
359,CA-2016-130001,23-04-2023,28-04-2023,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325,Profit
360,CA-2017-155698,08-03-2017,11-03-2024,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384,Profit
362,CA-2017-144904,25-09-2017,01-10-2024,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936,Profit
366,CA-2014-123344,24-09-2021,29-09-2021,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784,Profit
367,CA-2016-155516,21-10-2023,21-10-2023,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44,Profit
371,CA-2017-104745,29-05-2017,04-06-2024,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.396,Profit
373,US-2014-119137,23-07-2021,27-07-2021,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712,Loss
377,US-2016-134656,28-09-2023,01-10-2023,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98,Profit
378,US-2017-134481,27-08-2017,01-09-2024,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848,Loss
379,CA-2015-130792,28-04-2022,05-05-2022,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,0.8,-20.3322,Loss
382,CA-2016-134775,28-10-2023,29-10-2023,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0,25.48,Profit
384,CA-2015-125395,26-06-2022,29-06-2022,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799,Profit
385,US-2015-168935,27-11-2022,02-12-2022,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095,Loss
387,CA-2015-122756,03-12-2022,07-12-2022,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638,Loss
389,CA-2014-115973,24-11-2021,26-11-2021,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264,Profit
390,CA-2017-101798,11-12-2017,15-12-2024,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884,Profit
392,US-2014-135972,21-09-2021,23-09-2021,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182,Profit
394,US-2014-134971,07-06-2021,10-06-2021,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623,Loss
395,CA-2017-102946,30-06-2017,05-07-2024,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798,Profit
396,CA-2017-165603,17-10-2017,19-10-2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924,Profit
398,CA-2015-122259,31-10-2022,04-11-2022,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,Profit
399,CA-2016-108987,08-09-2023,10-09-2023,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952,Profit
403,CA-2014-113166,24-12-2021,26-12-2021,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684,Profit
404,CA-2014-155208,16-04-2021,20-04-2021,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768,Profit
405,CA-2017-117933,24-12-2017,29-12-2024,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0,9.6957,Profit
406,CA-2017-117457,08-12-2017,12-12-2024,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895,Profit
415,CA-2017-142636,03-11-2017,07-11-2024,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0,65.7342,Profit
417,CA-2017-122105,24-06-2017,28-06-2024,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984,Profit
418,CA-2016-148796,14-04-2023,18-04-2023,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,Profit
419,CA-2017-154816,06-11-2017,10-11-2024,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0,2.8322,Profit
